GeneID	GSM4053401	GSM4053402	GSM4053403	GSM4053404	GSM4053405	GSM4053406	GSM4053407	GSM4053408	GSM4053409	GSM4053410	GSM4053411	GSM4053412
28496	0	0	1	0	0	0	1	0	0	0	0	0
28501	0	0	0	0	0	0	0	0	0	0	0	0
28505	0	0	0	12	0	0	0	0	0	0	3	0
9834	30	1	19	107	6	21	0	2	2	2	23	41
28510	0	0	0	1	0	0	0	0	0	0	0	0
28385	0	12	105	174	7	3	9	5	2	0	2	35
28377	0	0	0	0	0	0	0	0	0	0	0	0
8755	0	0	0	0	0	0	0	0	0	0	0	0
28474	3	397	738	760	163	1137	1194	408	14	6	1550	2546
28355	0	0	0	0	0	0	0	0	0	0	0	0
28473	13	26	806	727	10	0	434	58	55	0	2	880
107984634	3	7	14	21	1	8	22	0	0	0	8	28
28401	13	190	328	625	90	257	199	74	22	1	190	1144
57289	173	1	1144	7806	11	280	53	7	18	0	495	704
28457	389	51	3700	741	24	276	224	72	12	2	356	571
28354	0	0	0	0	0	0	0	0	0	0	0	0
28353	0	0	0	0	0	0	0	0	0	0	0	0
28453	0	0	44	1	1	0	0	0	0	0	0	0
28452	1921	153	3702	1849	201	2964	207	374	91	1	2010	1656
102723170	1	1	65	156	0	6	2	0	0	0	13	73
28386	10	0	48	372	0	0	41	0	0	0	1	93
28450	811	127	2800	4209	36	1124	260	196	75	18	605	1061
28352	0	0	0	0	0	0	0	0	0	0	0	0
28471	0	0	2	102	0	13	5	2	0	0	8	66
28449	11	50	2285	82	9	23	163	273	9	0	48	394
28351	0	0	0	0	0	0	0	0	0	0	0	0
28470	0	0	0	0	0	0	0	0	0	0	0	0
28448	59	270	1078	703	281	939	112	236	33	0	758	788
28376	0	0	0	0	0	0	0	0	0	0	0	0
28447	0	17	76	244	5	13	22	8	3	0	2	48
28350	0	0	0	0	0	0	0	0	0	0	0	0
28469	0	0	0	7	8	0	4	0	0	0	0	0
28468	28	71	1165	10121	132	411	685	96	47	0	434	545
28446	4	0	0	0	1	0	0	0	0	0	0	2
105370700	0	0	0	0	0	0	0	0	0	0	0	0
28445	2	171	363	889	13	388	124	166	4	1	290	259
28375	0	0	0	0	0	0	0	0	0	0	0	0
28444	448	230	1254	1855	145	379	329	172	40	1	325	418
28443	0	17	56	46	6	6	11	8	3	0	2	46
28374	0	0	0	0	0	0	0	0	0	0	0	0
28349	0	0	1	0	0	0	0	0	0	0	0	0
28442	173	898	9748	1679	425	1702	1060	814	229	12	745	2210
28467	1	126	361	180	11	22	257	20	1	0	28	79
338004	0	0	0	0	0	0	0	0	0	0	0	0
28441	0	0	0	0	0	5	0	0	0	0	0	0
28348	0	0	0	0	0	0	0	0	0	0	0	0
28455	0	4	162	733	1	22	19	1	3	0	10	110
28347	0	0	0	0	0	0	0	0	0	0	0	0
28373	0	0	15	0	0	0	0	0	0	0	0	0
28383	0	0	7	0	0	3	0	0	0	0	0	3
28400	45	665	1044	350	226	453	9	411	18	0	621	130
28372	0	0	0	0	0	0	0	0	0	0	0	0
28440	0	0	0	0	0	0	0	0	0	0	0	0
28439	2839	1881	10216	19756	458	3059	609	1359	123	23	1574	2405
28371	0	0	0	0	0	0	0	0	0	0	0	0
28438	0	0	5	0	0	0	1	0	0	0	0	0
28398	78	626	865	385	150	379	2	565	21	0	371	14
107548099	0	0	0	0	0	0	0	0	0	0	0	0
28435	0	0	0	0	0	0	0	0	0	0	0	0
28434	2434	1589	11599	15856	458	3480	641	1313	138	24	1626	2942
28369	0	0	0	0	0	0	0	0	0	0	0	0
28433	0	0	0	0	0	0	0	0	0	0	0	0
28395	14	183	1113	1111	248	572	130	65	56	1	430	560
28382	0	0	22	0	0	0	0	0	0	0	0	0
28432	0	0	9	0	0	2	0	0	0	0	2	0
28431	0	1	0	0	0	0	0	0	0	0	0	0
28430	0	0	0	0	1	0	0	0	0	0	0	0
28429	1	0	30	7	0	3	0	0	0	0	1	0
28346	0	0	0	0	0	0	0	0	0	0	0	0
28394	737	158	2861	781	84	494	313	487	92	2	484	1654
28381	0	0	0	0	0	0	0	0	0	0	0	0
28368	0	0	0	0	0	0	0	0	0	0	0	0
28428	54	6	160	76	1	97	2	13	2	1	51	33
28427	0	0	0	0	0	0	0	0	0	0	0	0
28426	0	1	57	344	9	156	12	20	29	0	97	75
28367	0	0	0	0	0	0	0	0	0	0	0	0
28345	0	0	0	0	0	0	0	0	0	0	0	0
338005	0	0	0	0	0	0	0	0	0	0	0	0
28337	0	0	0	0	0	0	0	0	0	0	0	0
28366	0	0	0	0	0	0	0	0	0	0	0	0
112268139	0	0	0	0	0	0	0	0	0	0	0	0
28466	0	0	1	25	0	1	0	0	0	0	0	0
28465	21	44	1469	501	10	218	134	156	29	3	175	374
28365	0	0	0	0	0	0	0	0	0	0	0	0
28425	0	0	46	1	0	0	0	0	0	0	0	1
28344	0	0	0	0	0	0	0	0	0	0	0	0
28424	13979	53	1323	2496	124	1313	694	103	69	2	864	1557
28423	0	12	70	502	3	611	12	40	19	0	204	178
28364	0	0	0	0	0	0	0	0	0	0	0	0
28422	0	0	0	0	0	0	0	0	0	0	0	0
28388	339	91	2384	689	26	139	619	98	40	1	102	712
28343	0	0	0	0	0	0	0	0	0	0	0	0
28363	0	0	0	0	0	0	0	0	0	0	0	0
28421	0	12	26	0	0	7	27	2	1	0	40	42
28420	1	115	379	2935	65	662	328	122	29	2	685	1208
28362	0	0	0	0	0	0	0	0	0	0	0	0
28419	0	0	0	0	0	0	0	0	0	0	0	0
28393	118	623	939	1091	139	664	140	332	20	1	570	287
28380	0	0	30	63	0	2	0	0	0	0	44	2
28418	0	0	0	0	0	0	0	0	0	0	0	0
28464	0	3	45	15	0	8	5	0	0	0	2	1
28392	544	4450	4161	3252	429	2640	1685	378	134	2	1915	3660
28417	0	13	0	16	0	5	0	1	0	0	2	0
28361	0	0	0	0	0	0	0	0	0	0	0	0
28391	85	1370	1954	1608	306	1271	567	273	60	0	830	975
28416	1	33	290	43	5	62	3	6	0	0	62	62
28360	0	0	0	0	0	0	0	0	0	0	0	0
28415	0	0	14	46	2	0	0	7	0	0	0	36
28414	14	5	210	58	4	54	8	16	7	0	56	17
102724977	0	16	216	76	4	31	16	20	4	0	30	49
28413	0	16	212	63	3	22	16	14	4	0	29	38
28359	0	0	0	0	0	0	0	0	0	0	0	0
28412	9	87	2608	342	8	242	68	185	40	2	463	190
28463	0	0	0	1	5	0	0	0	0	0	0	21
28358	0	0	0	0	0	0	0	0	0	0	0	0
28342	0	0	0	0	0	0	0	0	0	0	0	0
28341	0	0	0	0	0	0	0	0	0	0	0	0
28340	0	0	0	0	0	0	0	0	0	0	0	0
28462	0	0	0	0	0	0	0	0	0	0	0	0
28461	383	179	463	1455	83	216	114	60	15	2	198	237
102723168	6	105	14	9	16	7	5	9	0	1	23	6
28402	898	15	278	194	5	82	37	20	12	1	60	122
28458	180	0	18	60	4	3	4	0	0	0	4	0
102723169	703	164	590	1375	76	188	194	106	16	2	170	330
28454	1	19	82	30	281	8	23	3	7	1	13	46
28411	1	0	87	181	1	106	0	0	6	0	9	117
28410	10	0	269	305	59	182	161	83	6	0	292	1150
28409	4	11	226	170	16	166	47	29	12	0	135	397
28408	134	23	774	3329	69	391	219	37	35	18	217	680
28357	0	0	0	0	0	0	0	0	0	0	0	0
28407	0	0	0	0	0	0	0	0	0	0	0	0
28406	0	0	0	0	0	0	0	0	0	0	0	0
28339	0	0	0	0	0	0	0	0	0	0	0	0
100847062	0	0	0	2	0	0	0	0	0	0	0	0
28387	15	12	22	15	38	5	56	8	0	4	3	0
28356	0	0	0	0	0	0	1	0	0	0	0	0
28405	0	0	0	3	1	1	6	2	0	0	0	0
28390	8	3	26	5	13	8	57	2	0	0	0	0
28378	14	11	66	32	35	12	102	15	8	0	0	0
28338	0	0	0	0	0	0	0	0	0	0	0	0
105379271	0	3	2	2	1	0	3	2	0	0	1	2
105379272	0	3	1	1	0	1	1	4	6	8	3	1
105379274	0	1	2	0	2	0	1	4	0	0	0	1
727764	11	79	73	268	39	22	147	209	80	346	47	199
112268314	8	7	35	18	1	28	13	7	0	0	22	26
105379527	0	0	0	0	0	0	0	0	0	0	0	0
28451	3	23	73	172	11	105	18	10	3	0	90	14
102723407	56	340	888	11567	148	1052	291	91	44	2	951	931
105379202	0	0	0	0	0	0	0	0	0	0	0	0
105379203	0	0	0	0	0	0	0	0	0	0	0	0
646096	0	0	0	0	5	1	0	0	0	0	0	0
283755	733	2005	2691	2859	950	1492	4064	2680	2025	3063	2024	1207
100996379	0	0	2	0	1	0	0	0	1	0	0	3
727832	9	23	6	70	18	2	4	0	0	0	0	0
729786	1	11	1	4	2	3	7	2	4	10	0	3
606	0	0	0	5	0	0	0	0	0	3	2	0
100422949	0	0	0	0	0	0	0	0	0	0	0	0
100287399	0	0	0	0	0	0	0	0	0	0	0	2
100847060	0	0	0	0	0	0	0	0	0	0	0	0
348120	0	0	0	3	0	0	0	0	0	0	0	0
654499	0	0	0	0	0	0	0	0	0	0	0	0
105379205	0	0	0	0	0	0	0	0	0	0	0	0
105370715	0	0	0	0	0	0	0	0	0	0	0	0
105370714	0	0	0	0	0	0	0	0	0	0	0	0
646214	3	2	1	4	2	1	4	3	1	4	1	2
112268154	0	0	0	0	0	0	0	0	0	0	0	0
646243	0	1	1	2	2	3	3	0	1	1	2	2
100422844	0	0	0	0	0	0	0	0	0	0	0	0
102724631	0	0	0	0	0	0	0	0	0	0	0	4
100847005	0	0	0	0	0	0	0	0	0	0	0	0
727924	0	0	1	1	0	4	3	0	0	1	2	0
105369274	0	0	1	0	0	2	4	0	0	0	1	0
107987218	0	0	0	0	0	0	0	0	0	0	0	0
102724760	7	2	50	71	14	88	31	69	16	6	86	60
107987219	0	0	0	0	0	0	0	0	0	0	0	0
646370	3	0	16	16	0	5	11	1	4	9	1	36
102724971	29	110	203	437	30	188	54	85	8	2	111	91
105379208	0	0	0	0	0	0	0	1	0	0	0	0
105379207	0	0	0	0	0	0	0	0	0	0	0	0
100422935	0	0	0	0	0	0	0	0	0	0	0	0
100996331	0	0	0	1	0	0	0	0	0	0	0	4
440225	0	0	0	0	0	2	0	0	0	0	0	0
103504741	0	0	0	0	0	0	0	0	0	0	0	0
101927079	0	0	0	3	0	0	0	0	0	0	0	0
390538	0	0	2	1	0	6	7	0	0	0	2	0
283694	0	0	0	0	0	0	0	0	0	0	0	0
390539	0	0	0	0	0	0	0	0	0	0	0	0
107984743	0	0	0	0	0	0	0	0	0	0	0	0
388077	8	2	52	73	14	93	31	70	16	6	96	60
107984785	0	0	0	0	0	0	0	0	0	0	0	0
642131	3	0	17	17	0	11	11	3	4	9	6	39
107983983	21	109	180	413	27	171	50	82	8	1	102	89
101928039	0	0	0	0	0	0	0	0	0	0	0	0
100302233	0	0	0	0	0	0	0	0	0	0	0	0
646396	21	47	35	84	21	59	30	40	26	23	35	11
105370721	0	0	0	0	0	0	0	0	0	0	0	0
390535	3	16	2	8	5	3	16	2	6	13	0	3
440243	10	99	7	22	30	3	12	0	0	0	0	0
100132101	0	0	2	1	2	1	3	1	0	1	2	1
400322	606	1885	4109	6122	2236	1529	4754	2224	3355	5640	1768	1542
101927846	1	4	5	25	3	1	10	18	9	79	4	10
283796	5	8	9	70	2	9	13	15	26	223	26	8
339005	0	2	9	13	3	3	5	14	43	40	7	4
283683	0	0	2	0	1	0	12	0	10	2	11	0
123606	220	318	235	135	62	206	269	107	169	96	177	188
81614	216	275	334	214	170	378	300	569	370	271	438	406
23191	2465	2880	5057	4142	2639	5753	10072	6587	6386	4002	5532	4161
114791	98	211	369	624	202	198	946	306	302	429	380	309
283767	17	54	7	60	8	2	24	0	0	1	0	0
100132979	1	0	4	5	42	6	2	0	6	4	0	0
100616223	0	0	0	0	0	0	0	0	0	0	0	0
102723534	0	3	5	6	5	6	8	4	6	10	3	3
102723564	27	24	42	33	67	109	238	40	24	43	40	91
102723623	12	52	7	57	8	4	27	0	0	1	1	0
105376698	0	0	0	0	0	0	0	0	0	0	0	0
653061	4	1	14	6	29	16	6	5	11	32	2	1
105370726	3	0	0	1	1	1	1	5	4	13	1	1
105370728	0	0	0	0	0	0	0	0	0	0	0	0
283685	0	6	18	33	6	5	94	0	0	0	0	0
105370729	0	0	0	0	0	0	0	0	0	0	0	0
105370730	0	0	0	0	0	0	0	0	0	0	0	0
107984793	0	0	0	0	0	0	0	0	0	0	0	0
100616275	0	0	0	0	0	0	0	0	0	0	0	0
7681	0	1	4	108	0	7	1	9	21	21	3	0
54551	0	1	3	6	0	2	20	7	9	9	2	0
4692	4	11	24	22	1	15	129	76	100	167	65	15
107984787	0	0	0	0	0	0	0	0	0	0	0	0
105370731	0	0	0	0	0	0	0	0	0	0	0	0
105370734	0	0	0	0	0	0	0	0	0	0	0	0
105370733	0	0	0	0	0	0	0	0	0	0	1	0
105370732	0	0	0	0	0	0	0	0	0	0	0	0
791115	0	0	0	0	0	0	0	0	0	0	0	0
102723749	0	0	0	0	0	0	0	0	0	0	0	0
102725165	0	0	0	0	0	0	0	0	0	0	0	0
101928840	0	0	0	0	0	0	0	0	0	0	0	0
791114	0	0	0	0	0	0	0	0	0	0	0	0
23742	0	0	4	0	0	0	0	0	16	0	0	0
104472715	84	188	378	260	87	149	33	555	850	1135	536	230
6638	66	155	291	173	70	108	28	499	748	1075	434	206
8926	66	155	291	173	70	108	28	499	748	1075	434	206
347746	0	0	0	0	0	0	0	1	2	2	0	1
91380	0	0	0	0	0	0	0	1	1	0	0	0
8123	0	2	5	4	1	2	0	10	32	40	26	2
347686	0	0	3	2	0	2	0	2	9	15	6	0
338427	0	2	3	2	1	1	0	7	21	23	17	2
100506965	0	0	0	0	0	0	0	0	0	0	0	0
338428	0	0	2	5	1	0	0	1	3	1	0	1
100033413	6	14	69	19	25	7	4	54	86	24	21	12
100033414	10	14	112	81	20	13	4	80	88	39	90	18
100033415	14	15	71	22	25	49	8	105	187	65	70	23
100033416	8	2	14	15	3	11	0	5	40	29	17	3
100033417	0	2	20	2	3	6	0	11	29	24	10	11
100033418	20	1	134	22	1	7	4	119	111	73	38	61
100033419	0	2	20	2	3	6	0	11	29	10	10	11
100033420	9	16	103	53	60	50	33	170	267	63	120	76
100033421	14	17	82	23	26	50	7	107	193	39	74	17
100033422	0	0	0	0	0	0	0	0	0	0	0	0
100033423	0	0	0	2	0	0	0	0	0	0	0	0
100033424	0	0	0	0	0	0	0	0	10	18	5	0
100033425	4	3	17	16	1	2	2	0	14	5	3	7
100033426	0	12	60	19	9	0	1	5	22	13	6	0
100033427	1	6	38	26	20	12	0	44	61	7	38	4
100033428	9	32	130	62	21	32	19	75	197	29	84	9
100033429	7	16	33	6	32	31	0	31	37	5	62	13
100033430	4	39	270	52	40	10	8	32	204	135	17	90
727708	8	34	53	28	13	11	5	43	37	14	50	22
100033431	6	83	216	30	41	28	0	48	150	148	91	81
100033432	3	34	146	45	19	12	4	102	212	141	43	30
100033433	5	2	30	34	31	6	0	12	93	0	18	0
100033434	1	5	20	2	3	8	0	20	43	9	21	0
100033435	7	18	128	82	46	85	24	129	182	51	112	23
100033436	0	0	4	2	0	0	0	0	4	0	3	0
100033438	1	0	15	24	2	0	7	15	6	2	2	0
100033439	1	0	5	1	1	1	0	2	1	0	0	0
100033820	0	2	1	0	0	0	0	0	0	0	0	0
100033821	0	1	0	1	2	0	0	0	0	0	0	0
100873856	0	0	0	0	0	0	0	0	0	0	0	0
3653	0	0	0	0	0	0	0	1	0	0	0	0
145624	0	0	0	0	0	0	0	0	0	0	0	0
338433	0	0	10	0	0	3	0	12	14	1	0	0
100033437	0	0	0	0	0	0	0	0	0	0	0	0
100033440	0	0	0	0	0	0	0	0	0	0	0	0
100033441	0	0	0	5	0	0	0	0	0	1	0	0
100033442	0	0	6	0	3	7	0	29	60	6	31	0
100033443	0	0	1	5	0	1	0	0	2	0	0	0
100033444	0	0	0	0	0	0	0	0	0	0	0	0
100033445	0	0	0	0	0	0	0	0	0	0	0	0
100033446	0	0	1	0	0	0	0	1	0	0	1	0
100033447	0	0	1	0	4	1	0	5	0	0	3	0
100033448	0	0	0	0	0	0	0	0	0	0	0	0
100033449	0	0	1	0	0	0	0	2	0	26	0	0
100033450	0	0	0	0	0	0	0	0	0	7	1	0
100033451	0	0	1	0	0	1	0	0	0	0	0	0
100033453	2	0	0	0	0	0	0	0	0	0	0	0
100033454	0	0	1	0	0	1	0	0	0	0	0	0
100033455	0	0	0	0	0	0	0	0	0	0	0	0
100033456	0	0	0	0	0	0	0	0	0	0	0	0
100033458	0	0	0	0	0	0	0	0	0	0	0	0
100033460	0	0	0	1	0	0	0	0	0	4	0	0
100033603	0	0	7	0	0	0	0	0	0	0	1	0
100033799	0	0	0	0	0	0	0	0	0	0	0	0
347745	0	0	0	0	0	0	0	1	0	0	0	0
100033800	0	0	0	0	0	0	0	1	0	0	0	0
100036563	0	4	0	0	0	0	0	0	0	0	0	0
100033801	0	0	0	0	0	0	0	0	0	0	0	0
100033802	0	1	1	0	0	0	0	2	0	0	1	0
100036564	0	0	0	0	0	0	0	0	0	0	0	0
100036565	0	0	0	0	0	0	0	0	0	0	0	0
100033803	0	7	0	0	0	0	0	2	0	1	1	0
100033804	0	0	0	0	0	0	0	0	0	0	0	0
100033805	0	0	0	0	0	0	0	0	0	0	0	0
100033806	0	0	0	13	1	0	0	0	0	0	0	0
100033807	0	0	1	0	0	0	0	0	0	0	0	0
100033808	0	0	0	1	0	0	0	21	0	0	0	0
100033809	0	0	0	0	0	0	0	0	0	0	0	0
100033810	2	1	3	1	0	0	0	3	0	0	2	0
100033811	0	0	0	0	0	0	0	0	0	0	0	0
100033812	0	0	0	0	0	0	0	0	0	0	0	0
100033813	0	0	1	0	0	0	0	0	7	1	0	0
100033814	0	0	0	0	0	0	0	0	4	0	0	0
100033815	0	0	1	0	0	0	0	48	0	10	1	0
100033816	0	0	1	0	0	1	0	0	1	0	7	0
100033817	0	0	1	0	0	0	0	1	0	0	0	0
100033818	0	0	1	0	0	0	0	1	0	0	0	0
100036566	0	0	0	0	0	0	0	0	0	0	0	0
100873857	0	0	0	0	0	0	0	0	0	0	0	0
100036567	0	0	0	0	0	0	0	0	0	0	0	0
100033822	0	0	0	0	0	0	0	0	0	0	0	0
338429	0	0	0	0	0	0	0	0	0	0	0	3
7337	1407	2444	2924	1977	1303	1421	2028	2607	2696	3949	3330	1848
105370737	0	0	0	0	0	0	0	0	0	0	0	0
107984789	0	0	0	0	0	0	0	0	0	0	0	0
57194	20	41	91	146	46	140	43	249	314	358	252	59
107984770	0	0	0	0	0	0	0	0	0	0	0	0
100616474	0	0	0	0	0	0	0	0	0	0	0	0
105370738	0	0	0	0	0	0	0	0	0	0	0	0
100128714	0	0	0	0	0	0	0	0	0	0	0	0
100189063	0	0	0	0	0	0	0	0	0	0	0	0
105370739	0	0	0	0	0	0	0	0	0	0	0	0
503519	0	0	0	0	0	0	0	0	0	0	0	0
107984780	0	0	0	0	0	0	0	0	0	0	0	0
105370740	0	0	0	0	0	0	0	0	0	0	0	0
2562	0	6	5	4	3	12	10	82	137	21	46	15
112268151	0	0	0	0	0	0	0	0	0	0	0	0
2558	0	0	0	0	0	0	0	0	7	0	2	0
2567	0	0	0	0	0	0	0	0	0	0	0	0
107984766	0	0	0	0	0	0	0	0	0	0	0	0
101928869	0	0	0	0	0	0	0	0	0	0	0	0
105370741	0	0	0	0	0	0	0	0	0	0	0	0
4948	68	190	2	15	54	121	33	24	0	69	5	2
8924	4282	5493	8851	7572	4317	6506	7337	8268	9846	10465	8562	6242
645202	21	109	22	60	48	18	14	0	0	0	0	0
100132565	0	10	1	0	4	16	5	0	1	1	0	0
100616228	0	0	0	0	0	0	0	0	0	0	0	0
100616382	0	0	0	0	0	0	0	0	0	0	0	0
283768	0	11	19	1	2	15	7	1	2	16	2	0
100132202	19	141	19	45	32	14	13	0	0	0	0	0
100996738	1	5	7	8	7	9	4	7	7	17	3	4
440248	213	256	467	674	285	207	563	414	500	686	181	439
653720	10	55	50	217	26	27	73	75	67	1430	81	52
107984746	1	27	5	24	1	0	24	7	3	126	2	1
440253	0	4	3	11	1	3	0	11	26	59	10	4
100289656	1	3	8	2	4	2	3	5	7	12	6	2
646278	12	18	19	20	27	47	32	45	33	33	46	18
728310	0	6	5	0	0	0	0	0	13	4	1	0
321	68	397	327	298	65	91	85	78	149	176	216	71
23359	137	1	43	26	10	47	115	242	95	15	227	242
56160	113	132	265	139	87	189	176	240	317	395	277	103
100130111	0	0	0	0	0	0	0	0	0	0	1	0
105370743	0	0	0	0	0	0	0	0	0	0	0	0
7082	1575	2467	4381	5334	1968	4588	9736	7811	10663	7818	9618	3605
653073	49	137	52	209	56	34	222	136	153	921	100	148
89837	3	12	7	28	5	4	28	11	22	57	9	0
653075	53	205	75	309	116	41	429	288	321	901	163	140
105370747	0	0	0	0	0	0	0	0	0	0	0	0
26082	0	0	0	0	0	0	0	0	0	0	0	0
102724055	1	4	8	1	1	4	2	18	28	16	11	11
89832	2	12	20	8	2	14	6	57	64	58	55	37
105370751	0	0	4	1	0	0	2	4	13	21	21	21
101059918	44	208	162	464	69	112	902	485	319	898	219	156
101927788	0	6	14	26	2	9	36	32	26	90	9	13
105376704	0	0	0	0	0	0	0	0	0	0	0	0
100288203	6	14	14	9	5	6	53	29	38	63	7	8
100996413	0	0	0	0	0	0	0	0	0	0	0	0
727909	100	421	183	582	149	72	1034	606	472	1485	237	331
101927579	0	1	3	2	2	0	662	18	8	3	1	0
100288380	4	5	8	36	14	4	36	14	11	73	18	0
102725021	18	49	64	90	63	28	170	156	92	207	51	52
728498	80	122	126	287	136	63	418	343	258	706	159	138
89839	200	144	327	414	193	219	1032	88	65	25	66	198
100288637	34	17	23	17	11	6	64	6	8	2	6	6
107984025	9	0	17	22	1	0	32	11	0	0	0	22
101930434	16	37	44	59	27	2	155	50	26	77	7	38
390561	0	0	3	17	0	1	2	1	2	2	2	0
22909	275	268	480	437	210	435	1418	523	605	784	462	383
54893	418	320	677	550	227	434	1131	1018	836	1850	1122	497
4308	0	11	0	93	0	0	0	0	0	10	0	2
105370752	0	0	0	5	0	0	0	0	0	0	0	0
406993	0	0	0	0	0	0	0	0	0	0	0	0
102725022	0	0	0	0	0	0	0	0	0	0	0	0
283710	7	11	15	25	10	3	26	16	0	10	22	23
51621	257	266	297	253	112	381	957	573	325	392	428	473
105376707	0	0	1	5	0	4	8	6	2	3	1	3
105370939	0	0	0	0	0	0	0	0	0	0	0	0
107987220	0	0	0	0	0	0	0	0	0	0	0	0
161725	50	19	93	29	50	82	263	131	78	83	110	49
105370753	0	0	0	0	0	0	3	0	0	0	0	0
105370940	0	0	1	0	2	0	1	6	1	0	2	1
1139	1	10	32	9	17	28	34	177	161	54	122	71
105370754	0	0	4	1	0	6	2	33	19	23	34	21
102724078	0	0	0	0	0	0	0	0	0	0	0	0
105376709	0	0	0	0	0	0	0	0	0	0	0	0
112268159	0	0	0	0	0	0	0	0	0	0	0	0
653125	28	126	84	178	59	18	196	163	128	473	132	49
107987221	1	35	4	25	1	0	42	18	4	74	10	3
89838	4	13	6	14	4	3	21	8	14	70	11	0
728047	92	384	295	698	158	171	871	742	555	1738	252	324
105376710	0	0	0	0	0	0	0	0	0	0	2	0
101060588	0	0	0	0	0	0	0	0	0	0	0	0
100653133	1	4	7	22	8	8	10	32	43	57	2	0
107987222	0	0	1	0	0	0	0	0	1	0	0	0
100288615	17	19	56	32	24	20	102	32	91	219	42	22
100996255	0	0	0	0	0	0	3	7	1	2	1	1
101928042	7	24	7	34	19	1	52	31	16	97	10	36
643699	92	441	223	505	185	100	751	629	367	1040	188	340
9824	329	289	480	425	165	308	1027	59	75	50	64	112
114118903	299	242	378	309	114	229	951	76	119	34	84	85
6447	50	50	25	13	3	6	200	33	67	4	34	12
105370757	0	0	0	0	0	0	0	0	0	0	0	0
105370756	1	0	1	0	0	0	1	0	0	0	0	0
26585	91	720	1048	799	44	499	113	274	446	437	339	495
100131315	2	31	19	26	0	6	0	1	10	0	2	5
342184	761	980	1092	847	866	1304	1904	1311	483	474	1641	1179
107984089	4	1	7	6	6	5	8	4	0	0	15	11
105370759	0	0	0	0	0	0	0	0	0	0	0	0
100652857	0	0	0	0	0	0	0	0	0	0	0	0
101928134	0	0	0	0	0	0	0	0	0	0	0	0
6263	9	8	111	133	32	59	90	969	2203	2179	939	213
57099	83	159	253	191	141	200	296	150	241	312	174	131
1133	0	0	4	13	0	3	6	5	0	0	8	2
107984748	0	0	0	0	0	0	0	0	0	0	0	0
56851	274	281	694	586	301	428	1470	716	649	1003	727	836
161779	7	3	26	14	11	20	106	19	5	14	18	8
79768	53	172	124	109	45	46	184	68	67	83	78	48
51234	296	256	575	412	193	499	1669	417	529	629	365	383
9990	510	1486	2121	2251	863	1220	3225	1424	1251	2306	2129	1046
55505	1626	3016	3597	2393	919	1915	6657	3174	1683	2631	2204	2470
256646	5	4	11	0	0	1	5	8	2	0	11	5
254531	796	763	1944	481	776	1144	1674	2238	1300	424	1967	2892
23015	493	1457	1202	2538	675	1552	4617	1329	1152	1444	987	836
100302160	0	1	3	7	0	2	16	0	2	1	0	2
440270	420	1304	981	2157	617	1269	3897	1249	1010	1245	938	756
100422845	0	1	2	5	0	2	11	0	1	1	0	2
105370762	0	0	0	0	0	0	0	0	0	0	0	0
57369	0	0	0	0	0	0	0	0	0	2	0	0
101928174	0	0	0	0	0	0	0	0	0	0	0	0
70	0	0	14	19	0	4	9	230	178	10308	34	76
107984776	0	0	0	0	0	0	0	0	0	0	0	0
9716	1126	1526	2329	1606	791	1326	4412	1317	1366	1433	1649	1356
54989	293	529	626	768	216	517	916	297	348	647	414	288
105370764	0	0	0	0	0	0	0	0	0	0	0	0
105370763	0	0	0	0	0	0	0	0	0	0	0	0
105370765	1	0	0	4	19	0	0	2	2	3	5	0
388112	9	1	32	11	2	0	24	6	2	0	1	6
89978	66	31	130	113	46	66	116	35	23	55	82	20
723972	6	17	11	13	8	9	24	8	20	9	4	39
100500904	0	0	0	0	0	0	0	0	0	0	0	0
100507466	0	0	0	0	0	0	0	0	0	0	0	0
105370766	0	0	0	0	0	0	0	0	0	0	0	0
100616293	0	0	0	0	0	0	0	0	0	0	0	0
100507480	0	0	0	0	0	0	0	0	0	0	0	0
102724214	0	0	0	0	0	0	0	0	0	0	0	0
105370767	0	0	0	0	0	0	0	0	0	0	0	0
105370769	0	0	0	0	0	0	0	0	0	0	0	0
105370768	0	0	0	0	0	0	0	0	0	0	0	0
105370770	0	0	0	0	0	0	0	0	0	0	0	0
84529	46	70	87	119	36	87	50	128	162	169	45	33
161635	0	0	0	1	0	0	4	2	1	17	0	0
145845	0	0	0	0	0	0	0	3	2	0	0	0
4212	4	38	50	202	12	22	22	1028	2036	243	822	113
102466875	0	0	0	0	0	0	0	0	0	0	0	0
105370772	0	0	0	0	0	0	0	0	0	0	0	0
105370773	0	0	0	0	0	0	0	0	0	0	0	0
145942	0	0	0	0	0	0	0	0	0	0	0	0
107984774	0	0	0	0	0	0	0	0	0	0	0	0
101928227	0	0	0	0	0	0	0	0	0	0	0	0
107984773	0	0	0	0	0	0	0	0	0	0	0	0
107984760	0	0	0	0	0	0	0	0	0	0	0	0
161742	595	1250	1375	899	739	1564	1150	1155	1249	1084	1616	1525
283742	411	518	732	595	351	775	408	540	956	744	561	365
10125	146	166	116	534	56	78	87	66	57	81	39	18
105370774	3	13	6	26	6	6	1	4	2	5	0	0
107984739	0	0	0	0	0	0	0	0	0	0	0	0
107984725	0	0	0	0	0	0	0	0	0	0	0	0
105370775	0	0	0	0	0	0	0	0	0	0	0	0
400359	1	2	0	1	0	0	0	4	0	0	0	1
105370776	0	0	0	0	0	0	0	0	0	0	0	0
