GeneID	GSM2367963	GSM2367964	GSM2367966	GSM2367967	GSM2367969	GSM2367970	GSM2367974	GSM2367975	GSM2367977	GSM2367978
57822	53	0	31	0	196	5	24	0	1	1
90529	40	265	129	102	103	118	99	251	48	176
57185	217	406	207	576	423	358	373	671	215	506
100750325	0	0	0	0	0	0	0	0	0	0
11123	122	182	296	173	528	159	585	335	87	119
100506985	0	0	0	0	0	0	0	0	0	0
400746	16	11	58	1	20	17	15	15	8	9
10250	327	450	384	938	1766	676	2425	1444	910	1267
25932	371	564	310	2789	2373	1528	3951	3548	1990	476
105376876	0	0	0	0	0	0	0	0	0	0
864	13	78	20	12	94	75	358	151	94	243
102465437	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0	0	0
105376878	0	0	1	0	0	1	0	0	0	0
100616365	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0	0	0
25949	383	992	1374	1108	438	235	645	872	323	441
57035	120	276	240	20	148	84	305	310	103	114
105376882	1	0	0	0	0	0	0	0	0	0
6007	1	0	3	0	0	0	2	1	0	0
23585	77	390	482	207	828	756	1220	1393	241	309
6006	0	4	5	2	2	3	3	3	1	1
55219	57	249	158	194	482	217	306	408	148	208
26119	283	720	500	341	630	727	502	797	247	857
57134	2	48	6	249	71	32	78	78	80	63
57190	240	312	162	663	792	263	773	627	838	266
56181	274	520	627	1458	272	204	373	638	297	286
646471	108	93	173	27	30	4	36	45	20	28
79000	31	1	75	0	34	6	76	13	13	6
164091	35	57	108	224	94	53	132	85	139	73
3925	6	1	21	3	6	4	7	4	7	2
100500808	4	1	19	1	4	3	7	4	6	2
105376885	0	0	1	0	0	0	0	0	0	0
5051	1	0	3	0	2	7	4	12	0	4
101928216	0	0	0	0	0	0	0	0	0	0
2134	34	0	24	14	5	1	0	4	6	0
7780	21	34	93	0	21	2	1	30	3	0
105376910	0	0	0	0	0	0	0	0	0	0
84676	0	4	1	0	2	3	1	1	2	3
149420	61	90	100	41	138	71	128	131	38	65
105376886	0	0	0	0	0	0	0	0	0	0
79927	1	4	0	1	1	0	6	0	2	2
110806296	0	0	0	0	0	0	0	0	0	0
51042	720	150	1274	137	468	236	612	322	228	154
10256	87	225	254	4	132	56	185	98	90	138
378807	4	0	16	0	0	0	0	0	0	0
101928303	1	0	1	0	0	0	0	0	0	0
64793	182	132	218	96	236	123	305	178	101	126
83442	2906	10156	3843	1147	7222	6331	7348	9015	3421	4423
91544	56	118	222	33	245	351	391	210	138	107
1043	28	118	201	26	263	379	407	220	141	105
55057	15	178	50	1	189	72	186	203	36	92
257101	0	4	4	2	12	3	87	4	4	11
79727	0	0	0	0	0	0	0	0	0	0
79947	528	2537	1363	1258	299	1121	825	1526	492	857
101928324	0	0	0	0	2	1	0	0	0	0
3151	538	749	2297	1009	1452	854	1676	1805	705	1054
6195	246	1412	700	52	643	996	876	1494	303	1048
100302190	0	0	0	0	0	0	0	0	0	0
105376888	0	0	2	0	0	0	0	0	0	0
101928728	0	0	0	0	0	0	0	0	0	0
8289	123	489	103	749	1257	538	1464	1016	617	820
55650	72	233	159	81	150	104	137	251	136	168
84243	58	270	86	302	169	133	340	246	164	233
2810	305	1190	663	13	527	639	728	554	212	1005
54707	18	45	49	44	143	121	160	200	52	71
63906	21	124	78	86	71	40	91	128	45	58
10726	411	836	883	3334	717	556	1156	1028	479	396
8431	11	20	264	0	55	2	278	27	32	19
126695	75	234	134	3	121	121	86	180	61	177
388610	6	64	53	231	67	24	207	75	70	17
115572	0	3	0	61	0	4	0	12	0	1
101928391	0	0	1	0	0	0	0	0	0	0
6548	54	971	104	363	513	573	585	923	196	1082
102723760	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0
23038	25	107	63	202	187	127	223	255	75	118
84065	88	191	262	215	222	120	342	258	173	168
644961	71	28	236	23	40	9	37	19	26	15
84958	20	85	11	13	97	36	166	97	37	106
9064	50	224	16	287	163	43	541	250	270	141
8547	10	0	15	2	18	1	15	2	10	0
388611	0	2	0	0	1	0	2	0	1	2
2827	0	0	2	0	0	0	0	0	0	0
10163	82	412	330	675	314	151	905	959	369	681
105376892	0	0	0	0	0	0	0	0	0	0
27245	0	18	5	33	20	7	28	27	18	9
2268	128	135	60	103	177	31	200	120	222	43
111216282	0	0	0	0	0	0	0	0	0	0
2537	606	1206	14879	2354	566	298	2434	969	1740	584
199870	44	101	368	195	122	103	187	161	65	74
23673	27	70	89	69	174	220	257	329	116	173
5511	88	108	306	126	317	232	430	293	126	138
677774	175	89	924	13	43	445	140	177	22	17
9473	27	59	47	88	164	99	236	188	136	177
6118	346	334	1002	421	372	207	325	400	296	191
27293	22	185	201	4	74	47	134	211	40	150
55113	18	88	26	71	64	42	61	89	35	66
2140	178	272	409	221	503	341	558	546	213	263
5724	14	25	6	14	59	10	39	40	72	29
22826	857	887	6261	1847	1322	959	2488	2095	1053	947
93974	249	442	2882	193	527	1312	1203	1828	177	573
83667	76	533	186	125	198	334	247	449	129	285
54797	124	354	1112	122	301	527	369	672	136	249
65979	84	493	247	272	477	261	633	586	174	373
1104	288	293	995	145	825	356	1031	561	445	368
8420	3	4	6	4	6	9	43	10	3	1
6080	0	7	5	0	23	65	41	30	1	0
26768	1	6	9	0	9	40	35	16	0	0
54952	46	105	433	189	162	168	119	215	68	57
85028	33	71	87	38	84	34	132	52	44	35
692212	0	0	0	0	0	0	0	0	0	0
677838	0	0	0	0	0	1	1	0	0	0
677825	0	1	1	0	2	3	1	1	0	1
692073	4328	12481	9901	3867	5737	8730	5472	6262	3769	3140
115273	6	40	32	9	38	18	45	63	46	39
6883	65	197	362	121	176	58	255	181	84	67
105378616	0	0	0	1	0	1	1	2	0	0
26824	0	0	0	1	0	1	1	1	0	0
10691	26	82	73	80	155	70	134	119	56	95
51441	115	253	478	194	357	127	441	330	253	245
4985	0	0	2	8	0	0	0	2	6	0
2035	378	502	693	416	372	372	688	774	154	526
399474	0	0	0	0	1	0	0	0	0	0
6429	247	925	532	2178	1262	508	1366	1282	557	727
51102	31	45	47	60	116	56	119	85	73	91
10076	1	26	8	88	64	11	99	35	78	2
101928460	0	0	1	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0
107984934	0	0	1	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0
105378618	0	0	1	0	0	0	0	0	0	0
4146	1	0	1	1	1	0	0	0	0	1
100129196	1	0	2	1	7	0	4	2	0	1
7805	564	838	999	495	2362	979	5416	1751	2630	1400
100616164	0	0	0	0	0	0	0	0	0	0
105378620	0	0	1	0	0	0	0	0	0	0
105378621	0	0	0	0	0	0	0	0	0	0
105378622	1	0	0	0	0	0	0	0	0	0
400748	0	0	0	0	0	0	0	0	0	0
9672	96	236	37	2964	277	178	584	702	449	232
9698	328	674	594	1146	1148	443	1222	1022	827	839
692234	0	0	0	0	0	0	0	0	0	0
692235	0	0	0	0	0	0	0	0	0	0
692200	0	0	0	0	0	0	0	0	0	0
107984935	0	0	0	0	0	0	0	0	0	0
79570	3	0	0	4	1	0	3	2	1	0
9410	170	151	738	186	389	293	591	401	243	277
51538	225	273	1283	410	319	308	470	624	200	253
2170	139	21	120	77	64	99	311	102	48	25
105378623	0	0	0	0	0	0	0	0	0	0
107985470	0	0	0	0	0	0	0	0	0	0
347735	504	7990	3323	38	3812	4261	3131	5857	1092	2535
105378625	0	1	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0	0	0
149086	33	5	101	0	2	5	1	0	0	0
284551	0	4	1	0	0	0	0	1	1	0
105378626	0	0	2	0	0	0	0	0	0	0
64129	335	1035	1435	1285	1479	1002	904	1556	759	499
3061	201	378	397	438	318	166	283	365	340	315
553115	202	379	399	441	320	170	285	372	340	317
107985471	0	0	0	0	0	0	0	0	0	0
105378628	0	0	0	0	0	0	0	0	0	0
1307	10	238	32	544	384	123	748	280	2016	99
101929444	0	0	0	0	0	0	0	0	0	0
576	20	14	38	84	18	3	34	30	61	8
100423028	0	0	0	0	0	0	0	0	0	0
90853	4	5	5	0	27	2	19	2	51	0
8073	211	700	610	434	646	439	724	1008	360	506
10657	210	644	729	926	1031	297	1171	935	424	456
55116	2	4	4	3	9	6	7	10	5	3
100847018	0	0	0	0	0	0	0	0	0	0
23633	151	460	751	810	733	363	745	949	360	436
200081	160	790	402	1080	839	425	794	676	611	545
79140	26	27	63	104	83	25	95	72	57	25
56063	39	95	260	52	105	59	96	105	70	72
55721	24	25	77	28	25	15	30	37	25	35
149069	1	1	2	0	0	1	0	0	2	1
8668	93	44	289	61	280	206	191	243	86	119
339483	7	53	14	37	49	24	47	56	43	32
84734	11	16	3	5	32	7	21	10	21	9
3932	26	2	71	0	55	4	60	3	15	7
3065	408	1451	2079	410	1810	1492	1226	2280	481	1429
65108	308	530	499	39	508	104	135	215	302	312
105378629	1	0	0	0	0	0	0	0	0	0
81629	0	0	2	0	0	0	0	0	0	0
100128071	4	13	3	12	5	5	2	4	12	14
55108	87	806	344	583	585	486	348	906	408	590
728116	1	0	3	0	0	0	0	0	0	0
653121	80	135	60	258	215	103	185	242	201	145
102723870	0	0	0	0	0	0	0	0	0	0
339487	194	320	887	196	270	1000	510	746	188	238
5928	975	1182	2347	1387	1192	765	2368	1603	1104	1195
81493	1	7	3	62	11	14	21	35	36	2
57648	333	2486	718	341	1464	1977	1444	2327	511	2622
8565	156	166	380	209	250	63	580	204	273	231
64766	79	89	201	141	136	109	210	166	183	141
252995	0	1	2	27	6	5	2	5	9	5
105378631	0	0	0	0	0	0	0	0	0	0
3208	3	17	15	3	6	9	3	48	7	15
113452	227	2940	739	202	828	2135	675	2470	195	2778
105378632	0	0	0	0	0	0	0	0	0	0
127544	136	542	196	267	894	774	1040	978	308	532
204	88	98	487	63	409	454	565	582	227	390
105378635	0	0	1	0	0	0	0	0	0	0
113451	0	7	3	1	0	4	5	5	1	0
112268224	0	0	0	0	0	0	0	0	0	0
55223	17	57	33	104	95	69	69	91	66	54
149076	13	67	29	268	301	138	380	284	214	65
127550	0	0	0	0	0	0	0	0	0	0
1912	7	31	24	202	55	27	45	66	50	23
100500853	0	0	0	0	0	0	0	0	0	0
101929464	0	0	0	0	0	0	0	0	0	0
7579	4	32	11	51	42	32	39	48	10	11
114784	3	6	2	11	12	1	22	2	82	2
105378638	0	0	1	0	1	0	0	0	0	0
127540	0	0	1	0	0	0	0	0	0	0
402779	1	0	0	0	0	0	0	0	0	0
84970	0	1	1	0	0	1	0	0	0	1
105378639	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	1	0	0	0
693137	0	0	0	0	0	0	0	0	0	0
105378642	0	0	0	0	0	0	0	0	0	0
2709	0	0	0	0	6	1	88	0	18	0
127534	1	0	19	0	75	1	53	0	26	2
2707	15	15	33	0	152	12	196	97	17	6
2701	86	124	68	145	129	20	132	71	263	27
113444	0	0	2	0	1	1	0	2	0	0
58512	7	2	7	28	7	3	14	11	11	9
653160	0	0	1	1	1	0	0	6	2	1
100506144	276	385	1181	251	410	269	960	686	347	284
9204	16	71	92	49	128	57	162	136	59	76
79830	42	72	219	86	159	127	354	169	86	82
105378644	0	0	1	0	0	0	0	0	0	0
6421	1137	1540	2089	2162	3509	903	4039	1303	1625	1505
9202	124	248	349	630	453	222	650	546	351	194
100861513	0	0	0	0	0	0	0	0	0	0
79932	55	342	155	118	212	105	278	318	148	228
23154	32	65	35	208	105	35	114	96	166	85
339488	8	4	6	8	14	3	61	10	4	7
105378645	0	0	0	0	0	0	0	0	0	0
5690	966	1271	4448	1513	2383	1082	3576	2206	1183	1510
105378646	1	0	0	0	0	0	0	0	0	0
127703	0	0	1	0	0	0	0	0	0	0
63967	21	8	33	0	52	20	161	35	25	46
192670	68	153	338	464	146	78	218	272	140	103
26523	82	343	101	893	206	128	260	290	298	304
192669	76	251	214	577	259	112	415	264	244	167
105378647	0	0	0	0	0	0	0	0	0	0
27285	0	1	0	8	0	0	0	6	1	0
54936	36	117	143	136	169	140	239	192	62	86
1296	0	3	1	11	12	0	11	0	29	2
27095	51	77	270	158	287	335	550	733	167	216
55700	61	251	200	1358	308	239	431	426	359	213
9967	250	824	327	1561	743	256	909	797	694	780
79729	55	176	90	8	80	46	84	64	178	110
55194	0	0	1	0	0	0	0	1	0	0
83931	145	517	361	1177	757	478	866	813	371	711
84967	109	106	187	257	120	109	179	126	179	134
127700	5	13	18	87	30	19	41	43	28	6
109616970	5	13	9	4	5	54	10	21	4	1
107984940	0	0	2	0	0	0	0	0	0	0
64960	650	374	2778	548	438	405	791	707	415	413
1441	186	369	54	676	1455	133	423	326	301	53
107984941	1	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0
2899	3	62	3	545	16	36	27	90	0	31
100422898	0	0	0	0	0	0	0	0	0	0
107984942	0	0	0	0	0	0	0	0	0	0
728431	11	79	23	15	59	55	44	68	26	27
80149	183	361	160	309	465	219	649	213	226	241
102465438	0	0	0	0	0	0	0	0	0	0
64769	305	593	973	1391	513	238	669	540	698	403
100847010	0	0	0	0	0	0	0	0	0	0
105378649	0	0	0	0	0	0	0	0	0	0
79753	40	216	220	229	280	114	242	283	152	196
7802	9	74	90	326	25	26	36	98	63	62
29889	159	171	358	240	371	125	735	364	223	244
284654	3	15	3	6	1	12	13	11	13	2
54955	69	68	224	100	221	92	288	85	109	57
55143	46	38	126	6	249	51	246	109	32	34
284656	11	339	34	8	65	96	72	111	22	183
105378650	0	0	0	0	0	0	0	0	0	0
149175	129	60	113	37	71	52	273	98	130	116
79693	109	80	366	67	182	83	202	168	119	155
127687	219	322	171	410	144	88	131	146	280	218
4520	23	83	23	74	97	57	153	150	52	79
3633	22	143	197	223	156	125	270	279	128	108
105378651	0	0	0	0	0	0	0	0	0	0
10946	160	136	588	262	400	187	710	530	274	237
2275	64	131	190	633	131	48	224	164	645	46
51118	38	37	178	89	136	53	301	183	86	74
5453	4	0	26	1	0	0	2	0	0	0
107985103	0	0	0	0	0	0	0	0	0	0
105378653	0	0	1	0	0	0	0	0	0	0
100500801	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0
105378654	3	0	3	0	0	0	0	0	0	0
339442	1	0	3	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	0
64121	48	268	199	302	109	77	242	193	103	109
100527950	30	44	89	18	36	21	85	98	15	42
26292	30	44	89	18	35	21	85	98	15	42
105378663	0	0	0	0	0	0	0	0	0	0
81025	0	0	0	0	1	0	0	0	0	0
54933	16	436	47	9	159	148	30	703	30	259
105378662	0	1	0	0	0	1	0	0	0	0
79647	123	399	602	618	776	825	1186	1307	337	420
4725	385	441	1290	889	841	714	1040	1146	530	637
23499	64	1102	226	3092	764	301	1302	874	594	433
643314	42	153	152	554	272	79	376	184	191	84
105378950	0	0	0	0	0	0	0	0	0	0
353500	37	113	22	37	51	28	95	82	150	50
192217	55	41	134	39	15	7	16	13	26	18
728448	0	3	1	5	1	1	3	3	2	5
8761	143	387	322	748	1587	488	1495	927	443	380
101929516	143	384	319	747	1581	487	1492	923	443	380
677834	249	619	559	65	253	2033	267	335	73	54
26508	20	43	24	141	114	22	227	75	296	52
84618	0	0	0	2	0	0	0	1	2	0
51440	0	0	1	15	0	0	0	3	2	0
10450	4	13	17	32	8	4	7	18	5	4
656	34	513	54	29	142	65	146	360	152	116
64064	55	41	142	40	15	7	15	15	25	18
105378666	0	0	0	0	0	0	0	0	0	0
101929536	0	0	2	0	0	0	0	0	0	0
105378951	3	1	3	0	1	0	0	0	0	1
107985740	0	0	0	0	0	0	0	0	0	0
105378665	0	0	0	0	0	0	0	0	0	0
105378667	0	0	0	0	0	0	0	0	0	0
54802	16	16	127	31	190	66	236	146	68	52
4610	17	72	55	9	91	44	49	73	36	80
105378668	16	72	53	9	89	43	47	73	36	80
84879	31	78	35	63	70	142	129	40	47	168
105378669	0	0	1	0	0	0	0	0	0	0
10487	398	1625	2104	767	1297	839	3172	3103	1228	1910
5538	551	436	3930	985	1683	719	3222	1384	1049	543
105378671	0	0	0	0	0	0	0	0	0	0
6018	28	60	161	113	93	29	142	115	78	93
127391	1	0	1	0	1	0	0	0	0	0
10269	43	86	154	71	202	108	406	361	107	125
1298	14	80	10	10	16	22	18	35	18	106
107984945	0	0	0	0	0	0	0	0	0	0
64744	153	327	94	357	368	188	515	406	284	411
65243	3	9	17	16	54	14	37	14	21	5
339559	16	62	66	67	52	47	99	56	36	23
105378672	0	0	0	0	0	0	0	0	0	0
64789	14	27	92	53	65	40	41	63	54	32
127396	12	40	74	55	22	62	59	80	14	28
105378673	0	0	0	0	0	0	0	0	0	0
9783	6	61	3	112	7	35	30	59	9	20
105378675	0	0	1	0	0	0	0	0	0	0
105378674	0	0	0	0	0	0	0	0	0	0
100130557	0	0	2	0	1	0	1	3	0	0
4802	101	225	309	210	308	184	582	616	185	268
407034	0	0	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0	0	0
9132	1	11	3	187	6	9	23	40	5	11
105378676	0	0	0	0	0	0	0	0	0	0
163732	28	4	28	236	28	9	15	29	28	3
1503	64	20	197	657	198	66	349	94	103	66
100507178	2	1	4	5	5	3	3	6	1	1
200172	0	1	0	2	0	0	0	1	0	0
22955	70	203	176	1149	331	182	468	490	217	223
100132074	0	0	0	0	0	0	0	0	0	0
101929901	0	0	0	0	0	0	0	0	0	0
105378678	0	0	0	0	0	0	0	0	0	0
1907	0	56	2	1	1	30	1	27	3	65
59269	1	14	5	12	29	10	85	23	25	29
2981	5	14738	6	12	25	2272	38	5506	2	2009
2980	31	40627	409	51	128	5400	2594	15008	16	8712
22887	72	323	180	260	423	254	452	536	154	267
284716	39	123	46	77	108	80	66	286	50	113
84217	20	35	32	10	15	25	13	36	8	22
728621	224	395	535	109	329	394	287	607	236	398
79717	229	403	538	108	333	397	289	610	238	399
10465	59	32	147	7	31	16	23	26	19	24
4904	899	1197	3272	3306	11160	7733	12756	15575	3866	3810
149461	49	3	76	2	2	0	0	1	0	0
64175	47	63	53	121	252	43	355	136	600	58
79078	128	186	429	179	42	72	161	189	62	74
105378683	0	0	0	0	0	0	0	0	0	0
100129924	0	0	2	0	0	2	1	1	0	3
107984946	0	0	0	0	0	0	0	0	0	0
374969	13	43	197	55	74	53	88	92	34	14
114625	20	163	263	149	213	151	219	284	102	89
51058	0	1	0	4	1	4	4	1	7	2
339539	0	0	1	0	0	0	0	0	0	0
6513	2034	1148	6264	324	5543	502	17024	897	7014	1039
440584	5	0	43	28	5	1	32	5	9	0
440585	0	1	1	0	2	1	0	1	2	0
10969	555	391	1868	371	1112	502	1428	919	494	506
102465439	0	0	0	0	0	0	0	0	0	0
149465	0	0	1	0	0	1	1	4	0	0
105378685	0	0	0	0	0	1	0	0	0	0
128218	57	232	158	1	181	271	112	256	56	212
149466	121	2128	630	4	490	963	320	1606	77	861
7075	22	116	62	90	182	23	141	104	143	28
4352	1	0	3	0	2	1	0	6	0	1
105378687	0	0	0	0	0	0	0	0	0	0
991	187	15	247	5	220	50	239	163	95	128
64834	192	558	698	254	1243	646	1271	1260	343	726
102466723	0	0	0	0	0	0	1	0	0	0
112268225	0	0	0	0	0	0	0	0	0	0
112950	160	396	453	239	279	182	501	417	282	293
107984947	0	0	0	0	0	0	1	2	0	0
23334	87	416	268	376	394	216	475	500	216	285
100873952	0	0	0	0	0	0	0	0	0	0
102465440	0	0	0	0	0	0	0	0	0	0
81888	72	343	218	256	134	116	209	249	80	126
5792	351	2951	478	1128	1900	1636	1517	2537	1089	4409
9682	93	257	156	180	236	170	328	349	177	345
100132774	0	0	4	0	1	3	0	0	2	0
6487	19	12	44	99	10	28	14	33	10	9
101929592	0	0	0	0	0	0	0	0	0	0
102464830	0	0	0	0	0	0	0	0	0	0
9048	1	1	3	1	0	0	0	2	0	1
105378688	0	0	3	0	1	0	0	1	0	0
101929609	0	0	1	0	0	0	0	0	0	0
9670	71	159	90	367	279	118	256	211	137	114
1802	189	94	231	120	241	88	216	86	171	146
533	635	627	2812	183	589	884	977	962	632	656
8704	98	237	243	1043	349	126	379	342	396	166
149473	58	58	105	59	127	46	47	105	79	40
6536	0	2	4	7	3	12	8	9	3	15
107984948	0	0	0	0	0	0	0	0	0	0
128209	0	0	7	38	2	2	5	8	11	0
105378952	0	0	0	0	0	0	0	0	0	0
55929	71	207	119	335	363	213	274	395	192	213
79033	296	218	367	167	415	347	382	552	271	224
100874278	0	3	1	1	3	1	2	2	0	0
106635545	0	0	0	0	0	0	0	0	0	0
55182	3	3	0	2	4	2	4	2	0	3
107984951	0	0	0	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0	0	0	0
107984950	0	0	1	0	1	2	0	1	0	1
79639	138	408	128	35	247	297	136	358	142	352
109623472	0	0	0	0	0	0	0	0	0	0
339541	0	0	4	1	1	1	0	2	0	1
105378690	0	0	2	1	0	1	0	2	0	1
26828	0	0	0	0	0	0	0	0	0	0
26830	0	0	0	0	0	0	0	0	0	0
11004	97	4	205	4	154	27	260	72	35	31
109623476	0	0	0	0	0	0	0	0	0	0
6202	25942	12681	85568	13628	21612	21838	37495	31262	13533	10333
26811	0	0	0	0	0	0	0	0	0	0
94161	0	0	1	0	0	0	0	0	0	0
94162	0	0	0	0	0	0	0	0	0	0
94163	0	0	0	0	0	0	0	0	0	0
266675	63	1745	55	4	6	195	7	1944	1	536
1263	37	20	60	102	153	35	177	63	187	98
343521	42	25	88	20	43	10	32	25	76	35
149478	0	4	1	6	19	5	14	6	43	7
107984952	0	0	0	0	0	0	0	0	0	0
8643	0	12	6	38	36	8	21	15	70	10
8891	38	23	52	56	59	22	51	42	41	28
79654	186	1139	267	314	663	850	603	1410	309	766
7389	507	412	863	1031	438	457	586	788	581	391
57643	50	170	121	55	168	78	242	238	27	133
105378691	9	0	25	1	1	0	0	2	1	1
400752	9	0	25	1	1	0	0	2	1	1
84842	286	37	461	22	135	23	59	48	45	68
4595	61	60	82	30	97	59	29	62	30	34
114034	86	233	127	102	134	118	113	175	91	105
10420	25	142	92	77	43	35	49	199	19	48
126661	52	14	78	10	15	5	33	14	18	21
25974	206	148	204	150	187	107	203	184	165	258
5052	18	0	13	0	3	0	1	3	10	1
10327	419	397	487	144	351	258	466	447	279	374
4678	345	286	582	315	779	322	729	549	263	312
149483	31	10	31	19	6	11	2	10	2	8
60313	1199	4332	2891	2074	1829	1948	2239	3856	1232	2374
728963	47	82	86	14	51	16	54	34	37	51
51249	206	250	523	157	393	264	544	495	143	190
3652	9	18	46	38	26	32	66	75	28	64
105378693	0	0	0	0	0	0	0	0	0	0
23139	88	779	146	322	412	769	542	791	179	560
105378694	0	0	1	0	0	0	1	0	0	0
110117499	17	40	48	22	49	18	65	36	14	24
8503	17	40	48	22	49	18	65	36	14	24
101929626	0	0	0	0	0	0	0	0	0	0
10103	641	11101	399	31	2532	7464	2666	11333	179	5250
110117498	1	0	0	0	0	0	0	0	0	0
55624	202	186	474	407	172	171	555	330	218	159
541468	2	28	6	133	16	7	24	33	42	11
8438	92	16	78	2	80	26	152	24	35	29
10489	19	24	43	37	141	78	140	143	67	46
7388	2418	1242	3995	1118	966	1921	1737	2395	662	1395
387338	192	154	98	153	312	161	279	252	220	302
2166	91	133	135	19	177	74	89	178	108	290
729041	0	0	0	0	0	0	0	0	0	0
101929651	0	0	0	0	0	0	0	0	0	0
127343	0	0	1	0	14	0	31	1	1	0
105378696	0	0	0	0	0	0	0	0	0	0
100507423	4	1	19	4	3	0	3	3	3	1
148930	0	0	0	0	0	0	0	0	0	0
8569	4	24	30	42	27	9	20	30	24	10
148932	80	313	223	415	194	160	350	339	168	168
105378697	0	0	0	0	0	0	0	1	0	0
64756	262	338	413	517	267	181	368	612	115	286
374973	0	0	0	0	0	0	0	0	0	0
100130197	0	0	0	0	0	0	0	0	0	0
9813	147	624	465	449	444	363	529	697	220	402
105378698	0	0	0	0	0	0	0	0	0	0
105378699	0	0	1	0	1	0	0	0	0	0
1580	0	10	0	12	1	2	1	35	1	2
163720	0	0	0	0	0	0	0	0	0	0
1579	0	2	1	1	1	0	0	0	0	0
260293	13	17	11	21	21	3	20	16	4	8
199974	0	0	1	0	0	0	0	2	0	0
284541	0	0	0	0	0	0	0	1	0	0
105378701	0	0	1	0	0	0	0	0	0	0
100874253	0	0	2	0	0	0	0	0	0	0
10158	1098	2448	2461	26	1390	487	1351	1452	264	673
6886	2	9	2	4	9	5	6	16	3	6
6491	197	79	354	14	243	88	359	180	128	168
51727	83	278	260	148	117	131	155	332	78	200
102724077	0	0	0	0	0	0	0	0	0	0
2301	53	20	126	2	7	2	2	6	3	7
84793	104	107	263	8	165	42	51	127	46	86
2306	0	0	0	0	0	0	0	0	0	0
107984953	0	0	0	0	0	0	0	0	0	0
388630	0	22	10	40	17	2	22	18	9	2
105379778	0	0	0	0	0	0	0	0	0	0
391037	0	3	0	1	0	0	0	0	2	0
200010	1	37	95	0	3	2	1	5	11	6
54558	14	47	40	80	16	37	34	76	18	33
84871	0	0	9	8	0	5	0	6	1	0
79656	0	17	12	153	10	11	21	51	17	7
105378706	0	0	1	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0	0	0	0
1996	1	2	2	12	0	2	13	15	0	1
105378709	0	0	0	0	0	0	0	0	0	0
107984955	0	0	2	0	0	0	0	0	0	0
105378711	0	0	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0	0	0
105378712	0	0	0	0	0	0	0	0	0	0
63950	0	0	1	0	0	0	47	0	1	0
105378714	0	0	0	0	0	0	0	0	0	0
11124	172	186	523	570	667	265	720	605	244	301
105378715	0	0	1	0	1	0	0	0	0	0
112268262	0	0	0	0	0	0	0	0	0	0
1031	40	145	113	239	109	103	295	321	118	109
100616189	0	0	0	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0	0	0	0
284546	0	0	1	0	0	0	1	2	0	0
105378716	0	0	0	0	0	0	2	0	0	0
26994	100	879	319	1582	674	963	1085	1674	764	632
22996	60	543	166	3	145	216	294	707	38	352
105378717	0	0	0	0	0	0	0	0	0	0
102724097	0	0	0	0	0	0	0	0	0	0
2060	358	667	1225	762	576	1253	1116	1066	370	409
105378720	0	0	1	0	1	0	0	0	0	0
441884	0	0	2	0	0	0	0	0	0	0
105378719	0	0	0	0	0	0	0	0	0	0
114883	131	286	221	294	359	188	714	495	316	231
4898	139	198	163	334	323	115	289	230	225	201
105378721	0	0	0	0	0	0	1	0	0	0
100313892	0	0	0	0	0	0	0	0	0	0
5865	7	122	9	80	45	43	37	111	29	11
51060	144	125	405	80	478	390	556	510	144	178
112970	45	29	151	35	37	19	41	31	23	22
104355143	0	0	0	0	0	0	0	0	0	0
91408	63	28	151	40	65	30	200	113	43	33
107984956	0	0	0	0	0	0	0	0	0	0
9372	83	210	125	265	108	85	171	265	106	104
200014	124	363	292	239	326	180	363	363	161	185
4998	51	3	76	0	39	15	84	25	10	25
84950	287	232	771	287	442	301	567	638	178	304
23318	55	90	24	250	116	45	287	166	120	86
105378723	0	0	0	0	0	0	0	0	0	0
2882	99	33	81	127	105	48	151	77	214	21
348378	2	1	3	0	13	4	8	5	5	6
65260	236	241	537	145	330	249	487	316	135	247
79699	56	193	101	539	215	110	236	387	115	136
440590	0	0	1	0	2	2	1	0	1	0
